id,mssv,listening,reading,total,mamh,ghichu
3416,B283D9D3XPvAibaEXe+A+6mRsShfH4YVS3iOxjbV,28.0,27.0,55.0,AVSC2,
3417,AECDA517XPvAibaEXe9Z0fDyfUkzH0z69+UCjYo/,23.0,26.0,49.0,AVSC1,
3418,E44D1E6CXPvAibaEXe/k62DFAfrQTsS8tHO2IoFl,32.0,27.0,59.0,AVSC2,
3419,C0C9C20EXPvAibaEXe/y2t7DVG8TDRg2y/nF6frs,39.0,33.0,72.0,ENG02,
3420,4784C672XPvAibaEXe9Tdz4CswjA16eg3cXIH7xa,47.0,69.0,630.0,ENG05,Qui đổi TOEIC
3421,280F7F2EXPvAibaEXe/TOGeH6x1BlQUztAN4ABTM,45.0,68.0,610.0,Miễn ENG03,Qui đổi TOEIC
3422,3A16B235XPvAibaEXe8NM1/5chXJmoMJkfAtL/mC,46.0,67.0,610.0,Miễn ENG03,Qui đổi TOEIC
3423,0F92557CXPvAibaEXe9176253k6Mv7DsmZGZMkgF,45.0,67.0,605.0,Miễn ENG03,Qui đổi TOEIC
3424,C6BEEDEBXPvAibaEXe/Hd2nFsMs4VJMEohtoTdvd,44.0,68.0,605.0,Miễn ENG03,Qui đổi TOEIC
3425,DAAA4CCBXPvAibaEXe+boSxJoV2lkBv6tVx0spbM,46.0,65.0,600.0,ENG05,Qui đổi TOEIC
3426,2A67FC28XPvAibaEXe8Z5hiNBvM0RQ+3kAQPph7F,44.0,66.0,595.0,ENG05,Qui đổi TOEIC
3427,FFDC81D5XPvAibaEXe9/w7qCPr4fx1roEzeCxcg8,45.0,64.0,590.0,Miễn ENG03,Qui đổi TOEIC
3428,8784973BXPvAibaEXe/Jc8h2JxO5QWDOcxh8OWeR,45.0,63.0,585.0,Miễn ENG03,Qui đổi TOEIC
3429,3DF60F05XPvAibaEXe/9LBBkdbcCWKovwcgQ4mjo,44.0,64.0,585.0,ENG05,Qui đổi TOEIC
3430,47929769XPvAibaEXe9/w7qCPr4fx5ZSKwER9cBP,45.0,63.0,585.0,Miễn ENG03,Qui đổi TOEIC
3431,C7F53D34XPvAibaEXe9urngX21O5XQ0Q58KKpN+g,46.0,61.0,580.0,ENG05,Qui đổi TOEIC
3432,8934FB8DXPvAibaEXe8NShKJ2y7VAgoUnB3rzeR5,44.0,63.0,580.0,ENG05,Qui đổi TOEIC
3433,481A6067XPvAibaEXe+GGliW+AfAjEt6VXIhoDP6,40.0,66.0,575.0,Miễn ENG03,Qui đổi TOEIC
3434,9838A646XPvAibaEXe/Jc8h2JxO5QbKDfW+35ySv,43.0,63.0,575.0,Miễn ENG03,Qui đổi TOEIC
3435,E9881298XPvAibaEXe/B5ptYzPZ33uxP//3lZ8YC,43.0,63.0,575.0,Miễn ENG03,Qui đổi TOEIC
3436,34B681A8XPvAibaEXe9UjnPPEYi4UV+h8DUMpX32,43.0,62.0,570.0,ENG05,Qui đổi TOEIC
3437,6E6C2013XPvAibaEXe88ZV91oZ7/phFnfCMcZIXA,43.0,62.0,570.0,Miễn ENG03,Qui đổi TOEIC
3438,A1D37B7BXPvAibaEXe/W1ZBpbjj8QYBYJns0v75f,43.0,62.0,570.0,Miễn ENG03,Qui đổi TOEIC
3439,1A53C555XPvAibaEXe8iOnzuCL8V+LujZHvUu4lJ,44.0,60.0,565.0,Miễn ENG03,Qui đổi TOEIC
3440,3A1CC902XPvAibaEXe8CYkXkPteanEszavV7KmWX,37.0,67.0,565.0,ENG05,Qui đổi TOEIC
3441,CD889E00XPvAibaEXe+1exR/9VxBIzN8bu7B6O0D,41.0,63.0,565.0,ENG05,Qui đổi TOEIC
3442,1A50F4FEXPvAibaEXe8uDPDBBTbYrCmcAvdq0oUX,41.0,63.0,565.0,Miễn ENG03,Qui đổi TOEIC
3443,B67D46A9XPvAibaEXe9SFfs6TdZlWe0G8BPPpbrx,38.0,66.0,565.0,ENG05,Qui đổi TOEIC
3444,19BECA3AXPvAibaEXe+GGliW+AfAjBIWWKvbzj5O,44.0,60.0,565.0,ENG05,Qui đổi TOEIC
3445,82949D55XPvAibaEXe9Vh8FJ4R+4oUJxUHWW7Vzs,44.0,59.0,560.0,ENG05,Qui đổi TOEIC
3446,74FAA182XPvAibaEXe/ESOA28kZtDiYIeykRfinM,43.0,60.0,560.0,Miễn ENG03,Qui đổi TOEIC
3447,7DBF537DXPvAibaEXe8NM1/5chXJmkzIU6225gPv,36.0,67.0,560.0,ENG05,Qui đổi TOEIC
3448,169E288BXPvAibaEXe9yiXPLSHgqUe2zSu0wRdaD,38.0,65.0,560.0,Miễn ENG03,Qui đổi TOEIC
3449,648A4740XPvAibaEXe8JDP83oALuERC/Tuy0e3rp,44.0,59.0,560.0,ENG05,Qui đổi TOEIC
3450,A403A2B6XPvAibaEXe8cyAoRoKB5PV4vYIdhQu1s,42.0,61.0,560.0,Miễn ENG03,Qui đổi TOEIC
3451,5D6BB8E4XPvAibaEXe/HZd2ATF04tGTmtlsvkXMW,36.0,66.0,555.0,ENG05,Qui đổi TOEIC
3452,BAFC9C7EXPvAibaEXe815EPCWwbvwQXJi2oa+4HX,37.0,65.0,555.0,ENG05,Qui đổi TOEIC
3453,69C5430DXPvAibaEXe92/FvKjToSoR/N9CBVYvYr,38.0,64.0,555.0,Miễn ENG03,Qui đổi TOEIC
3454,742B1E08XPvAibaEXe8qxKHWIxudAKb8Z+/8qlwv,39.0,63.0,555.0,Miễn ENG03,Qui đổi TOEIC
3455,546766A5XPvAibaEXe+TeG6SYeFDjEei2F6tAugM,40.0,62.0,555.0,Miễn ENG03,Qui đổi TOEIC
3456,47574797XPvAibaEXe+4ETeamtJzhIy3c2o9c9YA,41.0,60.0,545.0,ENG05,Qui đổi TOEIC
3457,E7D078A4XPvAibaEXe+WyjAMa+c6gpWCBUIIlRr7,40.0,61.0,545.0,Miễn ENG03,Qui đổi TOEIC
3458,B3990246XPvAibaEXe827gUJFt6srhkvWsIGkF2j,40.0,60.0,540.0,Miễn ENG03,Qui đổi TOEIC
3459,04CD33EBXPvAibaEXe++B0JyCbXA1LAC7v3DyD0t,43.0,57.0,540.0,ENG05,Qui đổi TOEIC
3460,A28D2C72XPvAibaEXe/A9ztpERERkJdR3AXBXOZz,36.0,64.0,540.0,Miễn ENG03,Qui đổi TOEIC
3461,379C0BF8XPvAibaEXe/pj/zSBjVU9OPAQV660lHU,38.0,62.0,540.0,Miễn ENG03,Qui đổi TOEIC
3462,B688B7ABXPvAibaEXe9TsFVy3uGUgZaATzSyO/Ux,36.0,64.0,540.0,ENG05,Qui đổi TOEIC
3463,1B9C9DEFXPvAibaEXe9usUd9iNN9jHZLAmM/hXoV,36.0,63.0,535.0,ENG05,Qui đổi TOEIC
3464,43641E61XPvAibaEXe+oshwCJ2TOLyREAcHRMtGv,40.0,59.0,535.0,ENG05,Qui đổi TOEIC
3465,47E0992AXPvAibaEXe/Jc8h2JxO5QWCzB8X5nHXn,42.0,57.0,535.0,Miễn ENG03,Qui đổi TOEIC
3466,40F48AADXPvAibaEXe+oshwCJ2TOL7d26BCavJQf,38.0,61.0,535.0,ENG05,Qui đổi TOEIC
3467,4C51140AXPvAibaEXe+ba4DZYrt+PPkkbMPFyV6e,39.0,60.0,535.0,Miễn ENG03,Qui đổi TOEIC
3468,AD2D3287XPvAibaEXe/X5qOvA9deFUS0IY8Er9pu,44.0,55.0,535.0,Miễn ENG03,Qui đổi TOEIC
3469,E60244AAXPvAibaEXe+M91Hzrx3qML8AItSkhCI8,41.0,58.0,535.0,Miễn ENG03,Qui đổi TOEIC
3470,0E1B821FXPvAibaEXe8SRnjkoZQJQl3sz3581FoJ,34.0,64.0,530.0,Miễn ENG03,Qui đổi TOEIC
3471,98E41921XPvAibaEXe/mDljlbns7jTGo/RiSGy3r,39.0,59.0,530.0,ENG05,Qui đổi TOEIC
3472,91BF9650XPvAibaEXe+69U8I0R94EUA0eX/wKmb+,44.0,54.0,530.0,ENG05,Qui đổi TOEIC
3473,BF49E59CXPvAibaEXe8JhJ4J3nSSl1M62Ra/ltX0,39.0,59.0,530.0,Miễn ENG03,Qui đổi TOEIC
3474,1AB36F5DXPvAibaEXe8JDP83oALuEauA9GleSaYp,38.0,60.0,530.0,ENG05,Qui đổi TOEIC
3475,156479CCXPvAibaEXe/GIu0V6tRrkybzm81Oy8IU,45.0,53.0,530.0,ENG05,Qui đổi TOEIC
3476,F16F0FEBXPvAibaEXe8JhJ4J3nSSl6eFaumAKm+I,42.0,56.0,530.0,Miễn ENG03,Qui đổi TOEIC
3477,21F82710XPvAibaEXe+1exR/9VxBI9LfEtB0cVb8,43.0,55.0,530.0,Miễn ENG03,Qui đổi TOEIC
3478,906E81A4XPvAibaEXe/B5ptYzPZ33leKI4+T4F25,38.0,60.0,530.0,ENG05,Qui đổi TOEIC
3479,C95446EAXPvAibaEXe8zi/ZLIzSiuPtVoeSp3gT7,39.0,59.0,530.0,ENG05,Qui đổi TOEIC
3480,B5B424D8XPvAibaEXe/pj/zSBjVU9DCaJOfaPTQI,41.0,56.0,525.0,ENG05,Qui đổi TOEIC
3481,BF736238XPvAibaEXe+KaiYHkmXYCbzr1mG14ddo,41.0,56.0,525.0,Miễn ENG03,Qui đổi TOEIC
3482,7DE869A0XPvAibaEXe8mAGU8TlDzsvC0KaxQL2ug,33.0,64.0,525.0,Miễn ENG03,Qui đổi TOEIC
3483,AE6F90F2XPvAibaEXe9Hf/fJ8gF3WoHWTRJwGHdY,35.0,62.0,525.0,Miễn ENG03,Qui đổi TOEIC
3484,B5453DB8XPvAibaEXe+jRlsyXvmhz3fdu48G7zN3,39.0,58.0,525.0,ENG05,Qui đổi TOEIC
3485,4C5558ACXPvAibaEXe9urngX21O5XV6BAtnm2j34,38.0,58.0,520.0,ENG05,Qui đổi TOEIC
3486,933A6450XPvAibaEXe8JDP83oALuETBHivu8sRom,37.0,59.0,520.0,ENG05,Qui đổi TOEIC
3487,0330BA3CXPvAibaEXe8Z5hiNBvM0RW96I9r3cKzN,40.0,56.0,520.0,Miễn ENG03,Qui đổi TOEIC
3488,A67F245CXPvAibaEXe9yRt5bXcOfstXiEpKBa8kE,42.0,54.0,520.0,ENG05,Qui đổi TOEIC
3489,8A03E471XPvAibaEXe9drMWeKYE4jEX0sTSaswVe,40.0,56.0,520.0,ENG05,Qui đổi TOEIC
3490,E2FF3F25XPvAibaEXe8+b4756rik/nUx75UVX7mY,39.0,57.0,520.0,Miễn ENG03,Qui đổi TOEIC
3491,6CCFF9D3XPvAibaEXe/KP8Z+xE/sYxf47ovvLcr7,37.0,59.0,520.0,Miễn ENG03,Qui đổi TOEIC
3492,313480E4XPvAibaEXe8BcBqSm3bVhkR4alnJ+Wkr,44.0,52.0,520.0,Miễn ENG03,Qui đổi TOEIC
3493,ECE912B4XPvAibaEXe/Yg42D1b4hlIdlAX3kjGQA,40.0,56.0,520.0,Miễn ENG03,Qui đổi TOEIC
3494,B96EAD07XPvAibaEXe+Ee/bNoyDJsrd6TrqpLmiO,43.0,53.0,520.0,ENG05,Qui đổi TOEIC
3495,39B31C42XPvAibaEXe/pj/zSBjVU9Eh1ttjFLR6l,43.0,52.0,515.0,Miễn ENG03,Qui đổi TOEIC
3496,D9AB8614XPvAibaEXe+DUF+563kBvdJRPJm1L3ao,40.0,55.0,515.0,Miễn ENG03,Qui đổi TOEIC
3497,04234787XPvAibaEXe+4ETeamtJzhG84K01qWXLW,35.0,60.0,515.0,ENG05,Qui đổi TOEIC
3498,C13C36B6XPvAibaEXe/TOGeH6x1BlVDDF+HyOLkO,39.0,56.0,515.0,Miễn ENG03,Qui đổi TOEIC
3499,67D20EBBXPvAibaEXe/J0r+JN9xEWaAHLQuEkUv4,43.0,52.0,515.0,ENG05,Qui đổi TOEIC
3500,DD21C62BXPvAibaEXe83RuGSO94Cq9YqkB0YmoAr,41.0,53.0,510.0,Miễn ENG03,Qui đổi TOEIC
3501,50DAAC7CXPvAibaEXe8xTifDUBtw5Q1Y4b9cemfe,39.0,55.0,510.0,ENG05,Qui đổi TOEIC
3502,2F608A18XPvAibaEXe+qA4yV5f0Y/s0NPyPpgXVa,32.0,62.0,510.0,ENG05,Qui đổi TOEIC
3503,9F9D897DXPvAibaEXe/Yg42D1b4hlMDcQrchINTr,40.0,54.0,510.0,ENG05,Qui đổi TOEIC
3504,0A73079AXPvAibaEXe+KaiYHkmXYCa8n8sqo2JAo,36.0,58.0,510.0,ENG05,Qui đổi TOEIC
3505,00E6586DXPvAibaEXe+SXBrvSceI6ZBiVR5JBtyI,36.0,58.0,510.0,Miễn ENG03,Qui đổi TOEIC
3506,87952F58XPvAibaEXe9usUd9iNN9jBj3nbSudNb8,37.0,57.0,510.0,Miễn ENG03,Qui đổi TOEIC
3507,5FF73F9DXPvAibaEXe80jwV8UBfNhxiQYzMrRAUf,36.0,58.0,510.0,ENG05,Qui đổi TOEIC
3508,1B936E66XPvAibaEXe8CYkXkPteanK/xbJIUvb2S,34.0,60.0,510.0,Miễn ENG03,Qui đổi TOEIC
3509,C865FEF8XPvAibaEXe/MMx1dMBtPnZ2NGclM/qOf,31.0,62.0,505.0,ENG05,Qui đổi TOEIC
3510,C0AE2077XPvAibaEXe/ESOA28kZtDpuO26Uh7yBO,40.0,53.0,505.0,ENG05,Qui đổi TOEIC
3511,3FD1462DXPvAibaEXe98bEweMyJa5iFjCfgvAPXn,37.0,56.0,505.0,Miễn ENG03,Qui đổi TOEIC
3512,3D3E151DXPvAibaEXe/J0r+JN9xEWZHa62zCptgG,35.0,58.0,505.0,ENG05,Qui đổi TOEIC
3513,918BCF59XPvAibaEXe+SbxsvF9MWxCWbotWDoaaJ,39.0,54.0,505.0,Miễn ENG03,Qui đổi TOEIC
3514,21E88E8EXPvAibaEXe+1exR/9VxBIzE4VWy1ppy/,36.0,57.0,505.0,Miễn ENG03,Qui đổi TOEIC
3515,C4B4869CXPvAibaEXe+Gf10rrPWIypZaFGwPt0Tl,35.0,57.0,500.0,ENG05,Qui đổi TOEIC
3516,B72FC904XPvAibaEXe+oM1KMvbbnDO/T+VJFcoqm,38.0,54.0,500.0,ENG05,Qui đổi TOEIC
3517,16424E36XPvAibaEXe/Hd2nFsMs4VPf6MbfpNKbj,41.0,51.0,500.0,ENG05,Qui đổi TOEIC
3518,1AAD56D8XPvAibaEXe/GVRoDkKDPXkbr2OFBAZ0t,42.0,50.0,500.0,ENG05,Qui đổi TOEIC
3519,CC58A220XPvAibaEXe/W1ZBpbjj8QXJYcXSN97Hi,35.0,57.0,500.0,ENG05,Qui đổi TOEIC
3520,7A6599ABXPvAibaEXe8iOnzuCL8V+PjT1K+oDuKz,38.0,54.0,500.0,ENG05,Qui đổi TOEIC
3521,D09EB7D5XPvAibaEXe/kSDDr/jkTQ/Q6vU8NtRUd,36.0,56.0,500.0,Miễn ENG03,Qui đổi TOEIC
3522,92B1D034XPvAibaEXe+WyjAMa+c6gpOtK8lalmA9,40.0,52.0,500.0,ENG05,Qui đổi TOEIC
3523,B4C7F4CDXPvAibaEXe9zkQY6ucuvgDd3AAM30vji,41.0,51.0,500.0,Miễn ENG03,Qui đổi TOEIC
3524,84B8F7A6XPvAibaEXe+ZjFxIq69W3O+Pz2B9WwrZ,36.0,56.0,500.0,Miễn ENG03,Qui đổi TOEIC
3525,1F5F997FXPvAibaEXe/Jc8h2JxO5QUPJMG68evM+,38.0,54.0,500.0,ENG05,Qui đổi TOEIC
3526,A8FDFA45XPvAibaEXe/bcCn8ANC28O9LixnNqqAN,39.0,53.0,500.0,Miễn ENG03,Qui đổi TOEIC
3527,A5B0A050XPvAibaEXe+1exR/9VxBI1eYtlwvfX/6,33.0,59.0,500.0,Miễn ENG03,Qui đổi TOEIC
3528,0F15AA08XPvAibaEXe/VnvhYBb4TNB/meRH0KUep,42.0,50.0,500.0,ENG05,Qui đổi TOEIC
3529,C27799D3XPvAibaEXe8SRnjkoZQJQlg8y11Bz880,38.0,54.0,500.0,ENG05,Qui đổi TOEIC
3530,C6515EB3XPvAibaEXe9iepFIQz9mxS0wBuCtu87F,33.0,59.0,500.0,Miễn ENG03,Qui đổi TOEIC
3531,33015337XPvAibaEXe8Pc6kxKoLNadoHskZzYDIY,41.0,51.0,500.0,ENG05,Qui đổi TOEIC
3532,6F8DB121XPvAibaEXe9drMWeKYE4jLNaZvixTrt4,40.0,51.0,495.0,ENG04,Qui đổi TOEIC
3533,794AF669XPvAibaEXe/7VNok06ub0KSN0xZ1STyn,39.0,52.0,495.0,ENG04,Qui đổi TOEIC
3534,7B95A5C9XPvAibaEXe++P1Ki321T8Vj7DrzEq3Bh,40.0,51.0,495.0,ENG04,Qui đổi TOEIC
3535,EE924387XPvAibaEXe+e2tIVVtPhOY8c72tyD56z,36.0,55.0,495.0,Miễn ENG03,Qui đổi TOEIC
3536,77A43185XPvAibaEXe9iepFIQz9mxaUoUXQd0Z2Y,38.0,53.0,495.0,Miễn ENG03,Qui đổi TOEIC
3537,54DDB6B0XPvAibaEXe/lq24VwKc+LP7fw2oHUTdQ,37.0,53.0,490.0,ENG04,Qui đổi TOEIC
3538,CCB095B0XPvAibaEXe8Pc6kxKoLNaa6eF/lKAGGW,32.0,58.0,490.0,Miễn ENG03,Qui đổi TOEIC
3539,F61CE184XPvAibaEXe/GVRoDkKDPXgvDEVgcr6v0,31.0,59.0,490.0,ENG04,Qui đổi TOEIC
3540,C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs,44.0,46.0,485.0,ENG04,Qui đổi TOEIC
3541,6975D013XPvAibaEXe9zkQY6ucuvgNVA4zThKLzF,41.0,49.0,485.0,ENG04,Qui đổi TOEIC
3542,73192E30XPvAibaEXe8JDP83oALuEVkZLmNr6TwZ,41.0,49.0,485.0,ENG04,Qui đổi TOEIC
3543,F406C807XPvAibaEXe8bVXYGG8kdZcFZHur1VEtL,43.0,47.0,485.0,ENG04,Qui đổi TOEIC
3544,700E1725XPvAibaEXe+SbxsvF9MWxKMQLP/zEM+u,43.0,47.0,485.0,ENG04,Qui đổi TOEIC
3545,1FF0692EXPvAibaEXe+8xcWrHsA1Km1WGnFoswWy,38.0,52.0,485.0,Miễn ENG03,Qui đổi TOEIC
3546,7B504100XPvAibaEXe/3r71QULrjpzFwgPRTddxt,42.0,48.0,485.0,ENG04,Qui đổi TOEIC
3547,1AABD1D3XPvAibaEXe/s/D0IVEeS4aaYlf3FQTII,39.0,50.0,480.0,ENG04,Qui đổi TOEIC
3548,4647FAD4XPvAibaEXe+/+q/J1of16Gnbnnths+LI,35.0,54.0,480.0,Miễn ENG03,Qui đổi TOEIC
3549,E1D71D8BXPvAibaEXe8Z5hiNBvM0Rc196Wwi5j89,36.0,53.0,480.0,Miễn ENG03,Qui đổi TOEIC
3550,F2ECE03CXPvAibaEXe/X5qOvA9deFS0DFHPqxipl,34.0,55.0,480.0,ENG04,Qui đổi TOEIC
3551,46DCBA42XPvAibaEXe/GgxgRg2iezsmX6Uw5KVVm,31.0,58.0,480.0,ENG04,Qui đổi TOEIC
3552,37386930XPvAibaEXe8YD29zP3MXD5cuRYwR423A,39.0,50.0,480.0,Miễn ENG03,Qui đổi TOEIC
3553,81E29EEDXPvAibaEXe9mu9ZmuYOdkk5LhyySNFnF,43.0,46.0,480.0,ENG04,Qui đổi TOEIC
3554,436950EAXPvAibaEXe9d4LQb7PSjpoL8Rmy318C1,37.0,52.0,480.0,Miễn ENG03,Qui đổi TOEIC
3555,6B353202XPvAibaEXe+JOtnwEvC97iqv56uyQhTY,41.0,48.0,480.0,Miễn ENG03,Qui đổi TOEIC
3556,5CE79EEDXPvAibaEXe8wj1bWOnrKYV+jakTSjrUW,37.0,52.0,480.0,Miễn ENG03,Qui đổi TOEIC
3557,C4046CB9XPvAibaEXe8WxPcntbnysiP8BSpBZU8q,31.0,58.0,480.0,ENG04,Qui đổi TOEIC
3558,F3A95D3EXPvAibaEXe/YUZi7fAhqUH9E0vOaqznd,30.0,58.0,475.0,ENG04,Qui đổi TOEIC
3559,01641A90XPvAibaEXe9dgf/EzU6ZBXaquO6JqsV8,41.0,47.0,475.0,ENG04,Qui đổi TOEIC
3560,8879DB89XPvAibaEXe/Tx838KM/cyiY3oF/TPn5I,38.0,50.0,475.0,ENG04,Qui đổi TOEIC
3561,38EF64D0XPvAibaEXe8IsBka/KfNv0HzQ6FJKVog,37.0,51.0,475.0,Miễn ENG03,Qui đổi TOEIC
3562,D5C03AB0XPvAibaEXe/9LBBkdbcCWOBMBmj34LRf,36.0,52.0,475.0,Miễn ENG03,Qui đổi TOEIC
3563,406B9C41XPvAibaEXe/Fi8ZYRfhF8QbXczx8U/3K,37.0,51.0,475.0,ENG04,Qui đổi TOEIC
3564,28308267XPvAibaEXe+1exR/9VxBIwqeKilef56y,41.0,47.0,475.0,Miễn ENG03,Qui đổi TOEIC
3565,13F96036XPvAibaEXe9d4LQb7PSjpuCzPtvH/htA,32.0,56.0,475.0,Miễn ENG03,Qui đổi TOEIC
3566,8CF214C4XPvAibaEXe828ep1J4avvKknCs7fTdIw,39.0,49.0,475.0,Miễn ENG03,Qui đổi TOEIC
3567,6423B8A9XPvAibaEXe/GVRoDkKDPXhJWdZfcImVT,33.0,55.0,475.0,Miễn ENG03,Qui đổi TOEIC
3568,5B2FCB81XPvAibaEXe+3IeSFe/CqDBOBwpEFP6ik,36.0,52.0,475.0,Miễn ENG03,Qui đổi TOEIC
3569,E2DF889DXPvAibaEXe8GlonP+eXAf2l225RObC6d,32.0,55.0,470.0,Miễn ENG03,Qui đổi TOEIC
3570,D75F7AF3XPvAibaEXe8UkZVD+5XbrAXdMpZ3BbG7,38.0,49.0,470.0,ENG04,Qui đổi TOEIC
3571,7871BDF9XPvAibaEXe/PrIR+BvN04Tnyrqixv6G6,36.0,51.0,470.0,Miễn ENG03,Qui đổi TOEIC
3572,DF355561XPvAibaEXe9ZBnO1fewQMf+ds9wRu5fU,39.0,48.0,470.0,ENG04,Qui đổi TOEIC
3573,AA4B5A71XPvAibaEXe8xcSmc61U16MAMNcJgVi6V,36.0,51.0,470.0,Miễn ENG03,Qui đổi TOEIC
3574,ABEAFF39XPvAibaEXe+Ssm9D7QPetLKSKaXnzBbK,35.0,52.0,470.0,Miễn ENG03,Qui đổi TOEIC
3575,47D89B8CXPvAibaEXe/4sg9QikPkh9Ccb8QqSPzk,34.0,53.0,470.0,Miễn ENG03,Qui đổi TOEIC
3576,59EDC357XPvAibaEXe9iepFIQz9mxUtITtBxsFxw,36.0,51.0,470.0,Miễn ENG03,Qui đổi TOEIC
3577,393C2570XPvAibaEXe+eLwYwh5IyyqgjkTbpg6U8,41.0,46.0,470.0,ENG04,Qui đổi TOEIC
3578,BAF1D59FXPvAibaEXe+8xcWrHsA1Kkzmuq4UwP53,34.0,53.0,470.0,Miễn ENG03,Qui đổi TOEIC
3579,B51F0A55XPvAibaEXe/s/D0IVEeS4Q/b0j4ZQ2U5,36.0,51.0,470.0,Miễn ENG03,Qui đổi TOEIC
3580,DC33F511XPvAibaEXe8bHoSDwbr9UoekkFTrKv1C,43.0,44.0,470.0,Miễn ENG03,Qui đổi TOEIC
3581,096E14B9XPvAibaEXe+b/3AZFelvL+xMOTwroTmR,33.0,54.0,470.0,Miễn ENG03,Qui đổi TOEIC
3582,EB14E12BXPvAibaEXe9drMWeKYE4jOmeGLP8lAdq,41.0,45.0,465.0,Miễn ENG03,Qui đổi TOEIC
3583,B507B5D1XPvAibaEXe/HZd2ATF04tBDESiZA5/UN,32.0,54.0,465.0,Miễn ENG03,Qui đổi TOEIC
3584,EC8BF25AXPvAibaEXe8JDP83oALuEU0DrsqV1vPT,41.0,45.0,465.0,Miễn ENG03,Qui đổi TOEIC
3585,3191DD1DXPvAibaEXe8d5+4VMyfVsEs/NZSnBf3T,34.0,52.0,465.0,Miễn ENG03,Qui đổi TOEIC
3586,C915A546XPvAibaEXe9ZBnO1fewQMbQEy7JAam5+,35.0,51.0,465.0,Miễn ENG03,Qui đổi TOEIC
3587,CDCCA80FXPvAibaEXe9T8X64vL5Kd/cfAX5QHF+h,33.0,53.0,465.0,Miễn ENG03,Qui đổi TOEIC
3588,0835A296XPvAibaEXe+WyjAMa+c6gl9Iw5QpdaDA,40.0,46.0,465.0,ENG04,Qui đổi TOEIC
3589,D78F3F57XPvAibaEXe9yiXPLSHgqUXG1Z+Jl+zMh,39.0,47.0,465.0,Miễn ENG03,Qui đổi TOEIC
3590,761D0BE0XPvAibaEXe++P1Ki321T8fSUdMv0uQgk,41.0,45.0,465.0,ENG04,Qui đổi TOEIC
3591,191FE729XPvAibaEXe8d5+4VMyfVsO+g/Xp/uhNU,40.0,45.0,460.0,ENG04,Qui đổi TOEIC
3592,B633C31DXPvAibaEXe9kTkrXS1NJ3v/8PclQ0brl,36.0,49.0,460.0,ENG04,Qui đổi TOEIC
3593,57E9B1A9XPvAibaEXe+pX9RZhc1jhkF/0IUQdChh,37.0,48.0,460.0,Miễn ENG03,Qui đổi TOEIC
3594,86589374XPvAibaEXe/lq24VwKc+LK7aHDdkTcPt,37.0,48.0,460.0,ENG04,Qui đổi TOEIC
3595,F421401CXPvAibaEXe/YaY6MZEJIi9anJcYYvcJ7,31.0,54.0,460.0,Miễn ENG03,Qui đổi TOEIC
3596,A77828D0XPvAibaEXe/Fi8ZYRfhF8ShbJdrSJkgg,29.0,56.0,460.0,Miễn ENG03,Qui đổi TOEIC
3597,260AFCA8XPvAibaEXe8NShKJ2y7VArtvJAPpf0wY,35.0,50.0,460.0,Miễn ENG03,Qui đổi TOEIC
3598,AE3A968CXPvAibaEXe+TeG6SYeFDjKERskcOPNlO,35.0,50.0,460.0,Miễn ENG03,Qui đổi TOEIC
3599,FAE51DC9XPvAibaEXe+8xcWrHsA1KmNJUWtyUXeX,35.0,49.0,455.0,ENG04,Qui đổi TOEIC
3600,CB81E9D7XPvAibaEXe+s9Ax3cH11ac5cIx25zMms,32.0,52.0,455.0,ENG04,Qui đổi TOEIC
3601,DA23E09CXPvAibaEXe/3SQynmW7euvt77am8XmV2,21.0,63.0,455.0,Miễn ENG03,Qui đổi TOEIC
3602,F1260990XPvAibaEXe+WyjAMa+c6gpPtQO9RF9iC,34.0,50.0,455.0,Miễn ENG03,Qui đổi TOEIC
3603,0356BA29XPvAibaEXe/i44g6992J04DlKo1DQNSP,32.0,52.0,455.0,Miễn ENG03,Qui đổi TOEIC
3604,4DFBCD0BXPvAibaEXe815EPCWwbvwa6bmTH2lz2k,42.0,42.0,455.0,ENG04,Qui đổi TOEIC
3605,8AF3858FXPvAibaEXe/Jc8h2JxO5QW0P3kIt0sDc,42.0,42.0,455.0,ENG04,Qui đổi TOEIC
3606,DF9A1317XPvAibaEXe9yiXPLSHgqUUpBuV8lxwbU,40.0,44.0,455.0,Miễn ENG03,Qui đổi TOEIC
3607,4C69B0DCXPvAibaEXe+3IeSFe/CqDLk+18AWDhoI,30.0,54.0,455.0,ENG04,Qui đổi TOEIC
3608,732C7246XPvAibaEXe/R8wKTWV7vqhPsWzFUBah5,42.0,42.0,455.0,Miễn ENG03,Qui đổi TOEIC
3609,043B0CDAXPvAibaEXe8d5+4VMyfVsO7O83z9K9IN,29.0,55.0,455.0,Miễn ENG03,Qui đổi TOEIC
3610,E8BCDEE7XPvAibaEXe+Ee/bNoyDJsoy3ZBF9u7q9,38.0,46.0,455.0,Miễn ENG03,Qui đổi TOEIC
3611,0C79AF2FXPvAibaEXe/GgxgRg2iezlmvwIBf3n1i,37.0,47.0,455.0,Miễn ENG03,Qui đổi TOEIC
3612,EC30E576XPvAibaEXe94sKKoWENjB21QlLue7gzi,34.0,50.0,455.0,ENG04,Qui đổi TOEIC
